model_name,accuracy,precision_macro,precision_weighted,recall_macro,recall_weighted,AUROC,n_params,accuracy_std,precision_macro_std,precision_weighted_std,recall_macro_std,recall_weighted_std
imagine_cnn,0.5433035714285714,0.5585832246324538,0.5625447534826884,0.5438811118038472,0.5433035714285714,0.6960808964008509,1264684.0,0.025519857158895518,0.025813672879436356,0.023817565624485167,0.026412200939358445,0.025519857158895518
imagine_fcn,0.4997767857142857,0.49999634817349853,0.5024557717680527,0.49937251841759167,0.4997767857142857,0.6663363681556518,1232900.0,0.02612550280792927,0.02562166270188584,0.02425324094523915,0.02698189908257716,0.02612550280792927
imagine_gcn,0.49017857142857146,0.49590627976822227,0.49912272271933,0.48933404299049554,0.49017857142857146,0.6597564729432465,1232900.0,0.019634964142911576,0.023358577824613223,0.02355458869143751,0.020843708079990832,0.019634964142911576
imagine_gcn_auto,0.5553571428571429,0.5601739877370299,0.5644302212018687,0.5547881611375882,0.5553571428571429,0.7035079857071574,1236996.0,0.024447371339665555,0.024075168855539182,0.025455872260722233,0.024513533690521255,0.024447371339665565
imagine_gcram,0.5683035714285715,0.5753204250886127,0.5799743610973359,0.5682509214201765,0.5683035714285715,0.7124219292095335,1462316.0,0.018109574912590815,0.018993255476104476,0.017768020308482586,0.017609042168424988,0.018109574912590815
imagine_gcram_auto,0.5667410714285714,0.571545693020084,0.5757686908899918,0.5666947130218805,0.5667410714285714,0.7113546750072947,795948.0,0.028438780932253382,0.030114608040560476,0.027916401170589796,0.02980640891920099,0.028438780932253382
imagine_rnn,0.36941964285714285,0.37332625426273475,0.3758410429853677,0.3704839603505385,0.36941964285714285,0.5803213330975723,893956.0,0.03332884881610868,0.03220624959736457,0.032630815669263014,0.031064505649884038,0.03332884881610868
