model_name,accuracy,precision_macro,precision_weighted,recall_macro,recall_weighted,AUROC,n_params,accuracy_std,precision_macro_std,precision_weighted_std,recall_macro_std,recall_weighted_std
imagine_cnn,0.5415948275862069,0.5608326212467871,0.5625458760766493,0.5408284907597265,0.5415948275862069,0.6940717737147717,1264684.0,0.015087917253894858,0.01741477665381131,0.016528369186710794,0.014801659579940884,0.015087917253894858
imagine_fcn,0.5023706896551724,0.5035708351925076,0.5044175883323532,0.5016586714803615,0.5023706896551724,0.6678728075172373,1232900.0,0.013704140184072138,0.01467943446686863,0.014451576677397222,0.013311732811381042,0.013704140184072138
imagine_gcn,0.48146551724137926,0.48407840898391835,0.4853472385892494,0.4808759681712916,0.48146551724137926,0.654054787938313,1232900.0,0.016269608939865465,0.013701264019973496,0.013891838344169915,0.01625648246419734,0.016269608939865465
imagine_gcn_auto,0.5599137931034484,0.5801801276593475,0.5816448045426867,0.5595753052890607,0.5599137931034484,0.7065023423008362,1236996.0,0.015895766305677385,0.019710911036745406,0.0197888769823294,0.016172488285891313,0.015895766305677385
imagine_gcram,0.5689655172413792,0.578866675215733,0.5806965479884163,0.5689104300217288,0.5689655172413792,0.7127277155004167,1462316.0,0.022740218091012076,0.021319686931121667,0.022107386873556872,0.022752316395322054,0.022740218091012076
imagine_gcram_auto,0.588146551724138,0.5951162259055438,0.596364961836841,0.5878802209265283,0.588146551724138,0.725342491640886,795948.0,0.01752196260704988,0.019943690760130254,0.01962974281160085,0.017683685933727288,0.01752196260704988
imagine_rnn,0.40409482758620696,0.4069276371085947,0.4079977324441918,0.4042808934503279,0.40409482758620696,0.6028852305091762,893956.0,0.03003526574765356,0.03114833543034016,0.03196320126783527,0.02964824578866717,0.03003526574765356
